student_school,student_sex,student_age,home_address_type,family_size,parent_cohabitation_status,mother_education,father_education,mother_job,father_job,school_choice_reason,student_guardian,travel_time,weekly_study_time,past_class_failures,extra_educational_support,family_educational_support,paid_extra_classes,extra_curricular_activities,attended_nursery_school,higher_education_aspiration,internet_access_at_home,romantic_relationship,family_relationship_quality,free_time_after_school,going_out_with_friends,workday_alcohol_consumption,weekend_alcohol_consumption,current_health_status,school_absences,major,id,period,score,guardian_education,guardian_job
GP,F,18,U,LE3,T,4,2,teacher,other,course,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,2,2,1,1,3,0,Portuguese,50,first period,14,4:higher education,teacher
GP,F,18,U,LE3,T,4,2,teacher,other,course,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,2,2,1,1,3,0,Portuguese,50,second period,17,4:higher education,teacher
GP,F,18,U,LE3,T,4,2,teacher,other,course,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,2,2,1,1,3,0,Portuguese,50,final,17,4:higher education,teacher
MS,F,16,R,GT3,T,4,4,teacher,teacher,course,mother,2,3,0,no school support,no family support,no,yes,yes,yes,yes,yes,4,2,2,1,1,4,6,Portuguese,51,first period,16,4:higher education,teacher
MS,F,16,R,GT3,T,4,4,teacher,teacher,course,mother,2,3,0,no school support,no family support,no,yes,yes,yes,yes,yes,4,2,2,1,1,4,6,Portuguese,51,second period,16,4:higher education,teacher
MS,F,16,R,GT3,T,4,4,teacher,teacher,course,mother,2,3,0,no school support,no family support,no,yes,yes,yes,yes,yes,4,2,2,1,1,4,6,Portuguese,51,final,17,4:higher education,teacher
MS,M,18,U,LE3,T,4,4,services,other,reputation,mother,1,1,0,no school support,family support,no,yes,yes,yes,yes,no,5,4,5,1,1,5,3,Portuguese,52,first period,17,4:higher education,services
MS,M,18,U,LE3,T,4,4,services,other,reputation,mother,1,1,0,no school support,family support,no,yes,yes,yes,yes,no,5,4,5,1,1,5,3,Portuguese,52,second period,17,4:higher education,services
MS,M,18,U,LE3,T,4,4,services,other,reputation,mother,1,1,0,no school support,family support,no,yes,yes,yes,yes,no,5,4,5,1,1,5,3,Portuguese,52,final,17,4:higher education,services
MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2,3,0,no school support,no family support,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,Portuguese,53,first period,15,4:higher education,other
MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2,3,0,no school support,no family support,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,Portuguese,53,second period,17,4:higher education,other
MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2,3,0,no school support,no family support,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,Portuguese,53,final,17,4:higher education,other
GP,M,18,R,LE3,A,3,4,other,other,reputation,mother,2,2,0,no school support,family support,yes,yes,yes,yes,yes,no,4,2,5,3,4,1,13,Math,54,first period,17,3:secondary education,other
GP,M,18,R,LE3,A,3,4,other,other,reputation,mother,2,2,0,no school support,family support,yes,yes,yes,yes,yes,no,4,2,5,3,4,1,13,Math,54,second period,17,3:secondary education,other
GP,M,18,R,LE3,A,3,4,other,other,reputation,mother,2,2,0,no school support,family support,yes,yes,yes,yes,yes,no,4,2,5,3,4,1,13,Math,54,final,17,3:secondary education,other
GP,F,18,U,LE3,T,3,3,services,services,home,mother,1,4,0,no school support,family support,no,no,yes,yes,yes,no,5,3,3,1,1,1,7,Math,55,first period,16,3:secondary education,services
GP,F,18,U,LE3,T,3,3,services,services,home,mother,1,4,0,no school support,family support,no,no,yes,yes,yes,no,5,3,3,1,1,1,7,Math,55,second period,15,3:secondary education,services
GP,F,18,U,LE3,T,3,3,services,services,home,mother,1,4,0,no school support,family support,no,no,yes,yes,yes,no,5,3,3,1,1,1,7,Math,55,final,17,3:secondary education,services
GP,M,15,U,LE3,A,3,2,services,other,home,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,2,2,1,1,1,0,Portuguese,56,first period,15,3:secondary education,services
GP,M,15,U,LE3,A,3,2,services,other,home,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,2,2,1,1,1,0,Portuguese,56,second period,16,3:secondary education,services
GP,M,15,U,LE3,A,3,2,services,other,home,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,2,2,1,1,1,0,Portuguese,56,final,17,3:secondary education,services
GP,F,17,U,GT3,T,3,2,other,other,course,mother,1,2,0,no school support,no family support,no,yes,no,yes,yes,no,5,3,4,1,3,3,2,Portuguese,57,first period,17,3:secondary education,other
GP,F,17,U,GT3,T,3,2,other,other,course,mother,1,2,0,no school support,no family support,no,yes,no,yes,yes,no,5,3,4,1,3,3,2,Portuguese,57,second period,18,3:secondary education,other
GP,F,17,U,GT3,T,3,2,other,other,course,mother,1,2,0,no school support,no family support,no,yes,no,yes,yes,no,5,3,4,1,3,3,2,Portuguese,57,final,17,3:secondary education,other
GP,F,17,R,GT3,T,3,4,at_home,services,course,father,1,3,0,no school support,family support,no,yes,no,yes,yes,no,4,3,4,2,5,5,2,Portuguese,58,first period,15,4:higher education,services
GP,F,17,R,GT3,T,3,4,at_home,services,course,father,1,3,0,no school support,family support,no,yes,no,yes,yes,no,4,3,4,2,5,5,2,Portuguese,58,second period,15,4:higher education,services
GP,F,17,R,GT3,T,3,4,at_home,services,course,father,1,3,0,no school support,family support,no,yes,no,yes,yes,no,4,3,4,2,5,5,2,Portuguese,58,final,17,4:higher education,services
GP,F,17,U,GT3,T,3,1,services,services,course,father,1,3,0,no school support,family support,no,no,no,yes,yes,no,3,4,3,2,3,5,0,Portuguese,59,first period,17,1:primary education,services
GP,F,17,U,GT3,T,3,1,services,services,course,father,1,3,0,no school support,family support,no,no,no,yes,yes,no,3,4,3,2,3,5,0,Portuguese,59,second period,18,1:primary education,services
GP,F,17,U,GT3,T,3,1,services,services,course,father,1,3,0,no school support,family support,no,no,no,yes,yes,no,3,4,3,2,3,5,0,Portuguese,59,final,17,1:primary education,services
GP,M,17,U,GT3,T,3,3,other,services,reputation,mother,1,1,0,no school support,no family support,no,yes,no,yes,yes,no,4,3,5,3,5,5,0,Portuguese,60,first period,17,3:secondary education,other
GP,M,17,U,GT3,T,3,3,other,services,reputation,mother,1,1,0,no school support,no family support,no,yes,no,yes,yes,no,4,3,5,3,5,5,0,Portuguese,60,second period,18,3:secondary education,other
GP,M,17,U,GT3,T,3,3,other,services,reputation,mother,1,1,0,no school support,no family support,no,yes,no,yes,yes,no,4,3,5,3,5,5,0,Portuguese,60,final,17,3:secondary education,other
GP,M,18,U,LE3,T,3,4,services,other,home,mother,1,2,0,no school support,no family support,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,6,Portuguese,61,first period,16,3:secondary education,services
GP,M,18,U,LE3,T,3,4,services,other,home,mother,1,2,0,no school support,no family support,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,6,Portuguese,61,second period,16,3:secondary education,services
GP,M,18,U,LE3,T,3,4,services,other,home,mother,1,2,0,no school support,no family support,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,6,Portuguese,61,final,17,3:secondary education,services
GP,F,18,U,GT3,T,3,2,other,services,other,mother,1,3,0,no school support,no family support,no,no,yes,yes,yes,yes,5,4,3,2,3,1,4,Portuguese,62,first period,14,3:secondary education,other
GP,F,18,U,GT3,T,3,2,other,services,other,mother,1,3,0,no school support,no family support,no,no,yes,yes,yes,yes,5,4,3,2,3,1,4,Portuguese,62,second period,16,3:secondary education,other
GP,F,18,U,GT3,T,3,2,other,services,other,mother,1,3,0,no school support,no family support,no,no,yes,yes,yes,yes,5,4,3,2,3,1,4,Portuguese,62,final,17,3:secondary education,other
GP,F,18,U,GT3,T,3,2,at_home,other,reputation,father,1,3,0,no school support,family support,no,no,yes,yes,yes,yes,4,3,4,1,2,2,5,Portuguese,63,first period,14,2:5th to 9th grade,other
GP,F,18,U,GT3,T,3,2,at_home,other,reputation,father,1,3,0,no school support,family support,no,no,yes,yes,yes,yes,4,3,4,1,2,2,5,Portuguese,63,second period,17,2:5th to 9th grade,other
GP,F,18,U,GT3,T,3,2,at_home,other,reputation,father,1,3,0,no school support,family support,no,no,yes,yes,yes,yes,4,3,4,1,2,2,5,Portuguese,63,final,17,2:5th to 9th grade,other
GP,F,17,U,GT3,T,2,4,services,services,reputation,father,1,2,0,no school support,family support,no,yes,yes,yes,no,no,5,4,2,2,3,5,0,Math,64,first period,16,4:higher education,services
GP,F,17,U,GT3,T,2,4,services,services,reputation,father,1,2,0,no school support,family support,no,yes,yes,yes,no,no,5,4,2,2,3,5,0,Math,64,second period,17,4:higher education,services
GP,F,17,U,GT3,T,2,4,services,services,reputation,father,1,2,0,no school support,family support,no,yes,yes,yes,no,no,5,4,2,2,3,5,0,Math,64,final,17,4:higher education,services
GP,F,16,U,GT3,T,2,3,services,teacher,other,mother,1,2,0,school support,no family support,no,no,yes,yes,yes,no,2,3,1,1,1,3,2,Math,65,first period,16,2:5th to 9th grade,services
GP,F,16,U,GT3,T,2,3,services,teacher,other,mother,1,2,0,school support,no family support,no,no,yes,yes,yes,no,2,3,1,1,1,3,2,Math,65,second period,16,2:5th to 9th grade,services
GP,F,16,U,GT3,T,2,3,services,teacher,other,mother,1,2,0,school support,no family support,no,no,yes,yes,yes,no,2,3,1,1,1,3,2,Math,65,final,17,2:5th to 9th grade,services
GP,F,17,U,GT3,T,2,4,services,services,reputation,father,1,2,0,no school support,family support,no,yes,yes,yes,no,no,5,4,2,2,3,5,0,Portuguese,66,first period,17,4:higher education,services
GP,F,17,U,GT3,T,2,4,services,services,reputation,father,1,2,0,no school support,family support,no,yes,yes,yes,no,no,5,4,2,2,3,5,0,Portuguese,66,second period,18,4:higher education,services
GP,F,17,U,GT3,T,2,4,services,services,reputation,father,1,2,0,no school support,family support,no,yes,yes,yes,no,no,5,4,2,2,3,5,0,Portuguese,66,final,17,4:higher education,services
GP,F,17,U,GT3,T,2,2,services,services,reputation,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,3,4,1,3,4,0,Portuguese,67,first period,13,2:5th to 9th grade,services
GP,F,17,U,GT3,T,2,2,services,services,reputation,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,3,4,1,3,4,0,Portuguese,67,second period,17,2:5th to 9th grade,services
GP,F,17,U,GT3,T,2,2,services,services,reputation,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,3,4,1,3,4,0,Portuguese,67,final,17,2:5th to 9th grade,services
GP,F,18,U,LE3,A,2,2,services,other,reputation,mother,2,2,0,no school support,family support,no,no,yes,yes,yes,no,4,1,4,1,3,4,10,Portuguese,68,first period,14,2:5th to 9th grade,services
GP,F,18,U,LE3,A,2,2,services,other,reputation,mother,2,2,0,no school support,family support,no,no,yes,yes,yes,no,4,1,4,1,3,4,10,Portuguese,68,second period,17,2:5th to 9th grade,services
GP,F,18,U,LE3,A,2,2,services,other,reputation,mother,2,2,0,no school support,family support,no,no,yes,yes,yes,no,4,1,4,1,3,4,10,Portuguese,68,final,17,2:5th to 9th grade,services
MS,F,16,R,GT3,T,2,3,at_home,services,course,mother,2,2,0,no school support,no family support,no,no,yes,yes,no,no,4,5,2,1,2,5,0,Portuguese,69,first period,16,2:5th to 9th grade,at home
MS,F,16,R,GT3,T,2,3,at_home,services,course,mother,2,2,0,no school support,no family support,no,no,yes,yes,no,no,4,5,2,1,2,5,0,Portuguese,69,second period,17,2:5th to 9th grade,at home
MS,F,16,R,GT3,T,2,3,at_home,services,course,mother,2,2,0,no school support,no family support,no,no,yes,yes,no,no,4,5,2,1,2,5,0,Portuguese,69,final,17,2:5th to 9th grade,at home
MS,F,17,R,GT3,T,2,2,other,other,reputation,mother,2,2,0,no school support,family support,no,yes,yes,yes,no,no,5,3,2,1,1,1,0,Portuguese,70,first period,15,2:5th to 9th grade,other
MS,F,17,R,GT3,T,2,2,other,other,reputation,mother,2,2,0,no school support,family support,no,yes,yes,yes,no,no,5,3,2,1,1,1,0,Portuguese,70,second period,17,2:5th to 9th grade,other
MS,F,17,R,GT3,T,2,2,other,other,reputation,mother,2,2,0,no school support,family support,no,yes,yes,yes,no,no,5,3,2,1,1,1,0,Portuguese,70,final,17,2:5th to 9th grade,other
GP,M,16,U,LE3,T,4,2,teacher,other,course,mother,1,2,0,no school support,no family support,no,yes,yes,yes,yes,no,4,5,1,1,3,5,2,Math,71,first period,15,4:higher education,teacher
GP,M,16,U,LE3,T,4,2,teacher,other,course,mother,1,2,0,no school support,no family support,no,yes,yes,yes,yes,no,4,5,1,1,3,5,2,Math,71,second period,15,4:higher education,teacher
GP,M,16,U,LE3,T,4,2,teacher,other,course,mother,1,2,0,no school support,no family support,no,yes,yes,yes,yes,no,4,5,1,1,3,5,2,Math,71,final,16,4:higher education,teacher
GP,M,15,R,GT3,T,4,3,teacher,at_home,course,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,yes,4,5,2,1,1,5,0,Math,72,first period,17,4:higher education,teacher
GP,M,15,R,GT3,T,4,3,teacher,at_home,course,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,yes,4,5,2,1,1,5,0,Math,72,second period,16,4:higher education,teacher
GP,M,15,R,GT3,T,4,3,teacher,at_home,course,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,yes,4,5,2,1,1,5,0,Math,72,final,16,4:higher education,teacher
GP,F,16,U,GT3,T,4,2,services,other,course,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,2,3,1,1,5,2,Math,73,first period,15,4:higher education,services
GP,F,16,U,GT3,T,4,2,services,other,course,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,2,3,1,1,5,2,Math,73,second period,16,4:higher education,services
GP,F,16,U,GT3,T,4,2,services,other,course,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,2,3,1,1,5,2,Math,73,final,16,4:higher education,services
GP,F,16,U,LE3,T,4,4,health,health,other,mother,1,3,0,no school support,family support,yes,yes,yes,yes,yes,yes,5,4,5,1,1,4,4,Math,74,first period,14,4:higher education,health
GP,F,16,U,LE3,T,4,4,health,health,other,mother,1,3,0,no school support,family support,yes,yes,yes,yes,yes,yes,5,4,5,1,1,4,4,Math,74,second period,15,4:higher education,health
GP,F,16,U,LE3,T,4,4,health,health,other,mother,1,3,0,no school support,family support,yes,yes,yes,yes,yes,yes,5,4,5,1,1,4,4,Math,74,final,16,4:higher education,health
GP,M,16,U,GT3,T,4,4,teacher,teacher,course,father,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,5,4,4,1,2,5,2,Math,75,first period,15,4:higher education,teacher
GP,M,16,U,GT3,T,4,4,teacher,teacher,course,father,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,5,4,4,1,2,5,2,Math,75,second period,15,4:higher education,teacher
GP,M,16,U,GT3,T,4,4,teacher,teacher,course,father,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,5,4,4,1,2,5,2,Math,75,final,16,4:higher education,teacher
GP,F,16,U,GT3,T,4,2,health,services,home,father,1,2,0,no school support,no family support,yes,no,yes,yes,yes,yes,4,2,3,1,1,3,0,Math,76,first period,14,2:5th to 9th grade,services
GP,F,16,U,GT3,T,4,2,health,services,home,father,1,2,0,no school support,no family support,yes,no,yes,yes,yes,yes,4,2,3,1,1,3,0,Math,76,second period,15,2:5th to 9th grade,services
GP,F,16,U,GT3,T,4,2,health,services,home,father,1,2,0,no school support,no family support,yes,no,yes,yes,yes,yes,4,2,3,1,1,3,0,Math,76,final,16,2:5th to 9th grade,services
GP,M,17,U,GT3,T,4,4,services,teacher,home,mother,1,1,0,no school support,no family support,no,no,yes,yes,yes,no,5,2,3,1,2,5,4,Math,77,first period,17,4:higher education,services
GP,M,17,U,GT3,T,4,4,services,teacher,home,mother,1,1,0,no school support,no family support,no,no,yes,yes,yes,no,5,2,3,1,2,5,4,Math,77,second period,15,4:higher education,services
GP,M,17,U,GT3,T,4,4,services,teacher,home,mother,1,1,0,no school support,no family support,no,no,yes,yes,yes,no,5,2,3,1,2,5,4,Math,77,final,16,4:higher education,services
GP,F,16,U,GT3,T,4,3,health,other,home,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,3,5,1,5,2,2,Math,78,first period,16,4:higher education,health
GP,F,16,U,GT3,T,4,3,health,other,home,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,3,5,1,5,2,2,Math,78,second period,16,4:higher education,health
GP,F,16,U,GT3,T,4,3,health,other,home,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,3,5,1,5,2,2,Math,78,final,16,4:higher education,health
GP,M,18,U,LE3,T,4,4,teacher,teacher,home,mother,1,1,0,no school support,family support,yes,no,yes,yes,yes,yes,1,4,2,2,2,1,5,Math,79,first period,16,4:higher education,teacher
GP,M,18,U,LE3,T,4,4,teacher,teacher,home,mother,1,1,0,no school support,family support,yes,no,yes,yes,yes,yes,1,4,2,2,2,1,5,Math,79,second period,15,4:higher education,teacher
GP,M,18,U,LE3,T,4,4,teacher,teacher,home,mother,1,1,0,no school support,family support,yes,no,yes,yes,yes,yes,1,4,2,2,2,1,5,Math,79,final,16,4:higher education,teacher
GP,M,18,R,GT3,T,4,3,teacher,services,course,mother,1,3,0,no school support,no family support,no,no,yes,yes,yes,yes,5,3,2,1,2,4,9,Math,80,first period,16,4:higher education,teacher
GP,M,18,R,GT3,T,4,3,teacher,services,course,mother,1,3,0,no school support,no family support,no,no,yes,yes,yes,yes,5,3,2,1,2,4,9,Math,80,second period,15,4:higher education,teacher
GP,M,18,R,GT3,T,4,3,teacher,services,course,mother,1,3,0,no school support,no family support,no,no,yes,yes,yes,yes,5,3,2,1,2,4,9,Math,80,final,16,4:higher education,teacher
GP,F,15,U,LE3,T,4,2,health,other,other,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,3,3,1,1,5,0,Portuguese,81,first period,16,4:higher education,health
GP,F,15,U,LE3,T,4,2,health,other,other,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,3,3,1,1,5,0,Portuguese,81,second period,14,4:higher education,health
GP,F,15,U,LE3,T,4,2,health,other,other,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,3,3,1,1,5,0,Portuguese,81,final,16,4:higher education,health
GP,M,15,U,GT3,T,4,4,teacher,health,reputation,mother,1,2,0,no school support,family support,no,yes,yes,yes,no,no,3,2,2,1,1,5,8,Portuguese,82,first period,15,4:higher education,teacher
GP,M,15,U,GT3,T,4,4,teacher,health,reputation,mother,1,2,0,no school support,family support,no,yes,yes,yes,no,no,3,2,2,1,1,5,8,Portuguese,82,second period,15,4:higher education,teacher
GP,M,15,U,GT3,T,4,4,teacher,health,reputation,mother,1,2,0,no school support,family support,no,yes,yes,yes,no,no,3,2,2,1,1,5,8,Portuguese,82,final,16,4:higher education,teacher
GP,F,16,U,GT3,T,4,2,services,other,course,mother,1,2,0,no school support,family support,yes,no,yes,yes,yes,no,4,2,3,1,1,5,2,Portuguese,83,first period,16,4:higher education,services
GP,F,16,U,GT3,T,4,2,services,other,course,mother,1,2,0,no school support,family support,yes,no,yes,yes,yes,no,4,2,3,1,1,5,2,Portuguese,83,second period,15,4:higher education,services
GP,F,16,U,GT3,T,4,2,services,other,course,mother,1,2,0,no school support,family support,yes,no,yes,yes,yes,no,4,2,3,1,1,5,2,Portuguese,83,final,16,4:higher education,services
GP,F,16,R,GT3,T,4,4,health,teacher,other,mother,1,2,0,no school support,family support,no,yes,yes,yes,no,no,2,4,4,2,3,4,0,Portuguese,84,first period,17,4:higher education,health
GP,F,16,R,GT3,T,4,4,health,teacher,other,mother,1,2,0,no school support,family support,no,yes,yes,yes,no,no,2,4,4,2,3,4,0,Portuguese,84,second period,16,4:higher education,health
GP,F,16,R,GT3,T,4,4,health,teacher,other,mother,1,2,0,no school support,family support,no,yes,yes,yes,no,no,2,4,4,2,3,4,0,Portuguese,84,final,16,4:higher education,health
